核心客户号,金融资产代码_107,金融资产代码_130,金融资产代码_170
1155139945,0.0,0.0,0.0
1229202073,0.0,0.0,0.0
1099112487,0.0,0.0,0.0
1265594486,0.0,0.0,0.0
1506024180,0.0,0.0,0.0
1504055917,0.0,0.0,0.0
1253274886,0.0,0.0,0.0
1307017113,0.0,0.0,0.0
1524096299,0.0,0.0,0.0
1129819870,0.0,1.0,0.0
1521633865,0.0,0.0,0.0
1212609597,0.0,0.0,0.0
1352463450,0.0,0.0,0.0
1063405499,0.0,1.0,0.0
1202707972,0.0,0.0,0.0
1506681515,0.0,1.0,0.0
1327119614,0.0,0.0,0.0
1255385153,1.0,0.0,0.0
1236833000,0.0,0.0,0.0
1307981713,0.0,0.0,0.0
1308523166,0.0,0.0,0.0
1506514938,0.0,0.0,0.0
1272770941,0.0,0.0,0.0
1517838586,0.0,0.0,0.0
1511081969,0.0,0.0,0.0
1300913400,0.0,0.0,0.0
1515868512,0.0,0.0,0.0
1142463083,0.0,0.0,0.0
1515196906,0.0,0.0,0.0
1176503374,0.0,0.0,0.0
1202698519,0.0,0.0,0.0
1507642723,0.0,0.0,0.0
1226785177,0.0,0.0,0.0
1518837252,0.0,0.0,0.0
1518734318,0.0,0.0,0.0
1506539461,0.0,0.0,0.0
1160098579,0.0,0.0,0.0
1327962658,0.0,0.0,0.0
1512008130,0.0,0.0,0.0
1165910556,0.0,1.0,0.0
1522163726,0.0,0.0,0.0
1074188875,0.0,0.0,0.0
1511463330,0.0,1.0,0.0
1116028051,0.0,0.0,0.0
1516763789,0.0,0.0,0.0
1262662521,0.0,0.0,0.0
1154868564,0.0,0.0,0.0
1221676833,0.0,0.0,0.0
1297438540,0.0,1.0,0.0
1501638867,0.0,0.0,0.0
1519187558,0.0,0.0,0.0
1248711190,0.0,0.0,0.0
1505534097,0.0,1.0,0.0
1510251917,0.0,0.0,0.0
1521105627,0.0,0.0,0.0
1513384929,0.0,0.0,0.0
1519210417,1.0,0.0,0.0
1522127248,0.0,0.0,0.0
1212551416,1.0,1.0,0.0
1523684090,0.0,0.0,0.0
1507695507,1.0,0.0,0.0
1519386154,0.0,0.0,0.0
1154032316,0.0,0.0,0.0
1505400584,0.0,0.0,0.0
1500518280,0.0,0.0,0.0
1511176388,0.0,0.0,0.0
1516415253,0.0,0.0,0.0
1229570935,0.0,0.0,0.0
1350674996,0.0,0.0,0.0
1502509942,0.0,0.0,0.0
1274915108,0.0,0.0,0.0
1334639302,0.0,0.0,0.0
1509856285,0.0,0.0,0.0
1151597979,0.0,0.0,0.0
1503038929,0.0,0.0,0.0
1295590568,0.0,0.0,0.0
1519299546,0.0,0.0,0.0
1317863994,1.0,1.0,0.0
1305874623,0.0,0.0,0.0
1509489934,0.0,1.0,0.0
1505932912,0.0,1.0,0.0
1515690111,0.0,0.0,0.0
1506659714,0.0,1.0,0.0
1514065335,0.0,1.0,0.0
1511465731,0.0,0.0,0.0
1512275111,0.0,0.0,0.0
1157354390,0.0,0.0,0.0
1180872436,0.0,0.0,0.0
1504940366,0.0,0.0,0.0
1154969801,0.0,0.0,0.0
1290832231,0.0,0.0,0.0
1506197885,0.0,1.0,0.0
1501120117,0.0,0.0,0.0
1522808196,0.0,0.0,0.0
1504017216,0.0,0.0,0.0
1512182389,0.0,0.0,0.0
1503051379,0.0,0.0,0.0
1334334511,0.0,0.0,0.0
1194984010,0.0,0.0,0.0
1503067059,0.0,0.0,0.0
1251077067,0.0,0.0,0.0
1509729806,0.0,1.0,0.0
1515943500,0.0,0.0,0.0
1506686047,0.0,0.0,0.0
1519250439,0.0,0.0,0.0
1500100091,0.0,0.0,0.0
1522116483,0.0,0.0,0.0
1501359381,0.0,0.0,0.0
1104535770,0.0,0.0,0.0
1249572205,0.0,0.0,0.0
1263031648,0.0,1.0,0.0
1238816191,0.0,0.0,0.0
1511463513,0.0,0.0,0.0
1500263989,0.0,0.0,0.0
1501875459,0.0,0.0,0.0
1344244813,0.0,0.0,0.0
1507275774,0.0,0.0,0.0
1189683539,0.0,0.0,0.0
1507264440,0.0,0.0,0.0
1500067598,0.0,0.0,0.0
1344258205,0.0,0.0,0.0
1298529600,0.0,0.0,0.0
1228288240,0.0,0.0,0.0
1501191415,0.0,0.0,0.0
1514750131,0.0,0.0,0.0
1506975152,0.0,0.0,0.0
1518121789,0.0,0.0,0.0
1515874101,1.0,0.0,0.0
1255804164,0.0,0.0,0.0
1213490345,0.0,0.0,0.0
1243788071,0.0,0.0,0.0
1512542083,0.0,0.0,0.0
1326983383,1.0,0.0,0.0
1508017440,1.0,0.0,0.0
1507910870,1.0,1.0,0.0
1500498065,0.0,0.0,0.0
1516515723,0.0,1.0,0.0
1519360555,0.0,0.0,0.0
1515951947,0.0,0.0,0.0
1210849736,0.0,0.0,1.0
1502227388,0.0,0.0,0.0
1513928935,0.0,0.0,0.0
1087180121,0.0,0.0,0.0
1317481847,0.0,0.0,0.0
1512790591,0.0,0.0,0.0
1500758652,0.0,0.0,0.0
1264778906,0.0,0.0,0.0
1083771899,0.0,0.0,0.0
1211805367,0.0,0.0,0.0
1319946005,0.0,0.0,0.0
1174515152,1.0,1.0,0.0
1501481740,0.0,0.0,0.0
1159311993,0.0,0.0,0.0
1519162920,0.0,0.0,0.0
1505785915,0.0,0.0,0.0
1522606162,0.0,0.0,0.0
1297365033,0.0,0.0,0.0
1510280832,0.0,0.0,0.0
1263859842,0.0,0.0,0.0
1503588043,0.0,0.0,0.0
1502519482,0.0,0.0,0.0
1508452041,0.0,0.0,0.0
1506505042,1.0,0.0,0.0
1508861508,0.0,1.0,0.0
1501735837,0.0,0.0,0.0
1514478322,0.0,0.0,0.0
1296740662,0.0,0.0,0.0
1508704227,1.0,1.0,0.0
1151412930,0.0,1.0,0.0
1511438472,0.0,1.0,0.0
1516313518,0.0,1.0,0.0
1518735012,0.0,0.0,0.0
1519358187,1.0,1.0,0.0
1519048757,1.0,0.0,0.0
1307208936,0.0,1.0,0.0
1089509966,0.0,0.0,0.0
1514449526,0.0,0.0,0.0
1508385788,0.0,0.0,0.0
1520312191,0.0,0.0,0.0
1267836541,0.0,1.0,0.0
1511222125,0.0,0.0,0.0
1289901638,0.0,0.0,0.0
1501426475,0.0,0.0,0.0
1224305072,0.0,0.0,0.0
1521638319,0.0,0.0,0.0
1506168931,0.0,0.0,0.0
1089088700,0.0,1.0,1.0
1154874889,0.0,0.0,0.0
1308333359,0.0,0.0,0.0
1114113745,0.0,0.0,0.0
1275803139,1.0,0.0,0.0
1267194087,0.0,1.0,0.0
1520127149,0.0,0.0,0.0
1500173318,0.0,0.0,0.0
1514792191,0.0,0.0,0.0
1305464360,0.0,1.0,0.0
1156522734,0.0,0.0,0.0
1522730741,0.0,0.0,0.0
1248514679,0.0,0.0,0.0
1310024429,0.0,0.0,0.0
1518108868,0.0,0.0,0.0
1500026927,0.0,0.0,0.0
1500179573,0.0,0.0,0.0
1509581413,0.0,0.0,1.0
1177188497,0.0,0.0,0.0
1500359833,0.0,1.0,0.0
1330012526,0.0,0.0,0.0
1142941088,0.0,0.0,0.0
1521393632,0.0,0.0,0.0
1283737625,0.0,0.0,0.0
1500669520,0.0,0.0,0.0
1515790705,0.0,0.0,0.0
1338111297,0.0,0.0,0.0
1097238388,0.0,0.0,0.0
1516836969,0.0,0.0,0.0
1290224207,0.0,0.0,0.0
1508440934,0.0,1.0,0.0
1120835252,0.0,0.0,0.0
1511547825,0.0,1.0,0.0
1505995599,0.0,1.0,0.0
1512247447,0.0,0.0,0.0
1518777552,0.0,0.0,0.0
1514943233,0.0,0.0,0.0
1518271422,0.0,0.0,0.0
1501820745,0.0,0.0,0.0
1515153895,0.0,1.0,0.0
1502723683,0.0,0.0,0.0
1503281859,0.0,0.0,0.0
1202999759,0.0,0.0,0.0
1219125575,0.0,0.0,0.0
1514030891,0.0,0.0,0.0
1522782729,0.0,0.0,0.0
1283273400,0.0,1.0,0.0
1250123665,0.0,0.0,0.0
1295890332,0.0,0.0,0.0
1305461433,1.0,0.0,0.0
1015487651,0.0,0.0,0.0
1510127359,0.0,0.0,0.0
1270089799,0.0,1.0,0.0
1339691916,0.0,0.0,0.0
1510699863,0.0,0.0,0.0
1193595557,0.0,0.0,0.0
1506580912,0.0,0.0,0.0
1349741672,0.0,0.0,0.0
1276790342,0.0,0.0,0.0
1214394087,0.0,0.0,0.0
1514091012,0.0,0.0,0.0
1504287025,0.0,0.0,0.0
1337805729,0.0,0.0,0.0
1500114907,0.0,0.0,0.0
1521984658,0.0,1.0,0.0
1171946480,0.0,0.0,0.0
1505122204,0.0,0.0,0.0
1504918233,0.0,0.0,0.0
1157389571,0.0,0.0,0.0
1504099270,0.0,0.0,0.0
1500034721,0.0,0.0,0.0
1509165747,0.0,0.0,0.0
1511501180,0.0,0.0,0.0
1200804087,0.0,0.0,0.0
1338973953,0.0,0.0,0.0
1500647187,0.0,0.0,0.0
1506090889,1.0,0.0,0.0
1306567010,0.0,0.0,0.0
1265942906,1.0,0.0,0.0
1505930907,0.0,0.0,0.0
1204943881,0.0,0.0,0.0
1513849669,0.0,0.0,0.0
1506590930,0.0,0.0,0.0
1181151063,0.0,0.0,0.0
1513616434,0.0,0.0,0.0
1500491368,0.0,0.0,0.0
1201734825,0.0,0.0,0.0
1519667802,0.0,0.0,0.0
1512086924,0.0,1.0,0.0
1520723470,0.0,0.0,0.0
1267657048,0.0,0.0,0.0
1520342931,0.0,1.0,0.0
1504159335,0.0,0.0,0.0
1208758525,0.0,0.0,0.0
1256247810,0.0,0.0,0.0
1518110782,0.0,0.0,0.0
1203976896,0.0,0.0,0.0
1511844012,0.0,0.0,0.0
1521073419,0.0,1.0,0.0
1343365346,0.0,0.0,0.0
1221886969,0.0,1.0,0.0
1513803402,0.0,0.0,0.0
1298576713,0.0,0.0,0.0
1513991629,0.0,0.0,0.0
1517996894,1.0,0.0,0.0
1228708758,0.0,0.0,0.0
1511629799,1.0,0.0,0.0
1511896583,0.0,0.0,0.0
1113611100,0.0,1.0,0.0
1122120346,0.0,0.0,0.0
1520337911,0.0,0.0,0.0
1506231943,0.0,0.0,0.0
1145554110,0.0,0.0,0.0
1155962051,0.0,1.0,0.0
1508743336,0.0,0.0,0.0
1169251998,0.0,0.0,0.0
1521081218,0.0,1.0,0.0
1219321083,0.0,0.0,0.0
1346891130,0.0,0.0,0.0
1304156098,0.0,0.0,0.0
1519609417,0.0,0.0,0.0
1506993900,0.0,0.0,0.0
1280575527,0.0,0.0,0.0
1512209756,0.0,0.0,0.0
1153964411,0.0,1.0,1.0
1271479347,0.0,0.0,0.0
1509320617,0.0,0.0,0.0
1132153224,0.0,0.0,0.0
1270430839,0.0,0.0,0.0
1512755661,0.0,0.0,0.0
1503298138,0.0,0.0,0.0
1511567951,0.0,0.0,0.0
1520653987,0.0,0.0,0.0
1090757040,0.0,0.0,0.0
1519532297,1.0,0.0,0.0
1160254803,0.0,0.0,0.0
1522660281,0.0,0.0,0.0
1079613017,0.0,0.0,0.0
1514211279,1.0,1.0,0.0
1518864077,0.0,1.0,0.0
1520699692,0.0,0.0,0.0
1512154409,0.0,0.0,0.0
1151586132,0.0,0.0,0.0
1522630656,0.0,0.0,0.0
1523549657,1.0,0.0,0.0
1500481539,0.0,0.0,0.0
1500374474,0.0,0.0,0.0
1511690454,0.0,0.0,0.0
1500210886,0.0,0.0,0.0
1516174093,0.0,0.0,0.0
1510412112,0.0,0.0,0.0
1276597662,0.0,0.0,0.0
1273726473,0.0,0.0,0.0
1317234441,0.0,0.0,0.0
1506292042,0.0,0.0,0.0
1332356278,0.0,0.0,0.0
1349685468,0.0,0.0,0.0
1505012156,0.0,0.0,0.0
1519488614,0.0,1.0,0.0
1505874014,0.0,1.0,0.0
1514198180,0.0,1.0,0.0
1117362725,0.0,0.0,0.0
1501382532,0.0,0.0,0.0
1211941281,1.0,0.0,0.0
1247256218,0.0,0.0,0.0
1109979481,0.0,0.0,0.0
1501111004,0.0,0.0,0.0
1505339432,0.0,1.0,0.0
1515925740,0.0,0.0,0.0
1304419523,0.0,0.0,0.0
1505175201,0.0,0.0,0.0
1242245790,0.0,1.0,0.0
1500533939,0.0,0.0,0.0
1522760291,0.0,0.0,0.0
1506009959,0.0,0.0,0.0
1206226542,0.0,0.0,1.0
1222334832,0.0,0.0,0.0
1285119054,0.0,0.0,0.0
1509835091,0.0,0.0,0.0
1142864699,0.0,0.0,0.0
1507263753,0.0,0.0,0.0
1512492928,0.0,1.0,0.0
1151600223,0.0,0.0,0.0
1507232328,1.0,0.0,0.0
1250170392,0.0,0.0,0.0
1509396560,0.0,0.0,0.0
1521499496,1.0,0.0,0.0
1345559971,0.0,0.0,0.0
1271080882,0.0,0.0,0.0
1218583645,0.0,0.0,0.0
1511406874,0.0,0.0,0.0
1226906139,0.0,0.0,0.0
1507119229,0.0,0.0,0.0
1501262212,0.0,0.0,0.0
1227529996,0.0,0.0,0.0
1519418561,0.0,0.0,0.0
1317897670,0.0,0.0,0.0
1509945524,0.0,0.0,0.0
1165577185,0.0,0.0,0.0
1328613550,1.0,1.0,0.0
1513906667,0.0,1.0,0.0
1518931818,0.0,0.0,0.0
1230903749,0.0,1.0,0.0
1500137629,0.0,0.0,1.0
1241386337,0.0,0.0,0.0
1503956821,0.0,0.0,0.0
1518784489,1.0,0.0,0.0
1283750762,1.0,0.0,0.0
1507930291,0.0,0.0,0.0
1523119144,0.0,0.0,0.0
1519087505,0.0,0.0,0.0
1508310277,0.0,0.0,0.0
1506605000,0.0,0.0,0.0
1176670805,0.0,0.0,0.0
1506537785,0.0,0.0,0.0
1208088055,0.0,0.0,0.0
1172084941,0.0,0.0,0.0
1515299777,0.0,0.0,0.0
1298622841,0.0,0.0,0.0
1309620395,0.0,0.0,0.0
1500107967,0.0,0.0,0.0
1244346841,0.0,0.0,0.0
1518876988,0.0,0.0,0.0
1164015575,0.0,0.0,0.0
1522333239,0.0,0.0,0.0
1511568014,1.0,1.0,0.0
1508382870,0.0,0.0,0.0
1506397683,0.0,0.0,0.0
1166688753,0.0,0.0,0.0
1519452218,0.0,0.0,0.0
1511299638,1.0,0.0,0.0
1523598720,1.0,0.0,0.0
1516049637,0.0,0.0,0.0
1326085797,0.0,0.0,0.0
1506475686,0.0,0.0,0.0
1523277314,0.0,0.0,0.0
1199781030,0.0,0.0,0.0
1267347927,0.0,1.0,0.0
1514617524,0.0,0.0,0.0
1231022505,0.0,0.0,0.0
1213003757,0.0,0.0,0.0
1510815572,1.0,1.0,0.0
1507642404,0.0,0.0,0.0
1286452056,1.0,0.0,0.0
1166190092,0.0,0.0,0.0
1522045845,0.0,1.0,0.0
1239201258,0.0,0.0,0.0
1523430199,0.0,0.0,0.0
1520884150,0.0,0.0,0.0
1523349033,0.0,0.0,0.0
1503368258,0.0,1.0,0.0
1142210584,0.0,0.0,0.0
1512594352,0.0,0.0,0.0
1316769857,1.0,0.0,0.0
1197409069,0.0,0.0,0.0
1503287109,0.0,0.0,0.0
1500822328,0.0,0.0,0.0
1500108038,0.0,0.0,0.0
1509812282,0.0,0.0,0.0
1519273238,0.0,1.0,0.0
1521305654,1.0,0.0,0.0
1500895330,0.0,0.0,0.0
1149115173,0.0,1.0,0.0
1327932321,0.0,0.0,0.0
1328608556,0.0,0.0,0.0
1143125441,0.0,0.0,0.0
1171976717,0.0,0.0,1.0
1226181333,0.0,0.0,0.0
1521528193,0.0,0.0,0.0
1509723328,0.0,0.0,0.0
1293771910,0.0,0.0,0.0
1521674058,0.0,0.0,0.0
1282647908,0.0,0.0,0.0
1344408933,0.0,0.0,0.0
1518107121,0.0,0.0,0.0
1224827665,0.0,0.0,0.0
1215255627,0.0,0.0,0.0
1506070205,0.0,0.0,0.0
1101704117,0.0,0.0,0.0
1260492492,0.0,0.0,0.0
1509461192,0.0,1.0,0.0
1519523999,0.0,0.0,0.0
1522717667,0.0,0.0,0.0
1230195712,0.0,0.0,0.0
1518804121,0.0,0.0,0.0
1502590751,0.0,0.0,0.0
1505349990,0.0,0.0,0.0
1505736958,0.0,0.0,0.0
1505991883,0.0,0.0,0.0
1506900604,0.0,0.0,0.0
1504223188,0.0,0.0,0.0
1504676302,0.0,0.0,0.0
1142440766,0.0,0.0,0.0
1500804382,0.0,0.0,0.0
1311496951,0.0,0.0,0.0
1508093377,0.0,0.0,0.0
1331832465,0.0,0.0,0.0
1255130668,0.0,0.0,0.0
1215424587,0.0,0.0,0.0
1318777486,0.0,1.0,0.0
1502536191,0.0,0.0,0.0
1512047227,0.0,1.0,0.0
1508404619,1.0,1.0,0.0
1514880051,0.0,0.0,0.0
1505254505,0.0,1.0,0.0
1509667083,0.0,0.0,0.0
1508591409,0.0,0.0,0.0
1510790714,0.0,0.0,0.0
1512538443,0.0,0.0,0.0
1232831960,0.0,0.0,0.0
1522343744,0.0,0.0,0.0
1505081004,0.0,1.0,0.0
1280315496,0.0,0.0,0.0
1509686554,0.0,0.0,0.0
1519794978,0.0,0.0,0.0
1520219379,0.0,0.0,0.0
1500406763,0.0,0.0,0.0
1211733687,0.0,0.0,0.0
1275104438,0.0,0.0,1.0
1507918800,0.0,0.0,0.0
1519515659,0.0,0.0,0.0
1279224131,0.0,1.0,0.0
1514738788,0.0,0.0,0.0
1502126544,0.0,0.0,0.0
1513918892,0.0,0.0,0.0
1509037474,0.0,1.0,0.0
1086586861,0.0,0.0,0.0
1513957407,0.0,0.0,0.0
1515022488,0.0,0.0,0.0
1508623189,0.0,0.0,0.0
1248455848,0.0,0.0,0.0
1505619465,0.0,0.0,0.0
1276805678,0.0,0.0,0.0
1312345824,0.0,0.0,0.0
1505398230,0.0,1.0,0.0
1249499884,0.0,0.0,0.0
1134660679,0.0,0.0,0.0
1513905546,0.0,1.0,0.0
1143009150,0.0,0.0,0.0
1115361527,0.0,0.0,0.0
1511372842,0.0,0.0,0.0
1222331813,0.0,1.0,0.0
1520154279,0.0,1.0,0.0
1515558524,1.0,0.0,0.0
1110881333,0.0,0.0,0.0
1153111393,0.0,1.0,1.0
1291605193,0.0,0.0,0.0
1501274412,0.0,0.0,0.0
1088746317,1.0,1.0,0.0
1101453236,0.0,0.0,0.0
1500020554,0.0,0.0,0.0
1519906810,0.0,0.0,0.0
1507281800,0.0,0.0,0.0
1501941818,0.0,0.0,0.0
1099828083,0.0,0.0,0.0
1521171993,0.0,0.0,0.0
1515360416,0.0,0.0,0.0
1523547323,0.0,0.0,0.0
1520440842,0.0,1.0,0.0
1521066867,0.0,0.0,0.0
1152771787,0.0,0.0,0.0
1212096635,0.0,0.0,0.0
1213062105,0.0,0.0,0.0
1269065413,0.0,0.0,0.0
1515117162,0.0,0.0,0.0
1515427695,0.0,0.0,0.0
1500132210,0.0,1.0,0.0
1516646909,0.0,1.0,0.0
1282393914,1.0,0.0,0.0
1515210284,0.0,1.0,0.0
1204089080,0.0,1.0,0.0
1509461371,0.0,0.0,0.0
1520430562,0.0,0.0,0.0
1505843563,0.0,0.0,0.0
1520654202,0.0,0.0,0.0
1256170244,0.0,0.0,0.0
1091997980,0.0,0.0,0.0
1302021700,1.0,0.0,0.0
1509871479,0.0,0.0,0.0
1506491864,0.0,0.0,0.0
1505185775,0.0,0.0,0.0
1272241869,0.0,0.0,0.0
1506602854,0.0,0.0,0.0
1239932845,0.0,0.0,0.0
1505457185,0.0,0.0,0.0
1500666016,0.0,0.0,0.0
1521536647,0.0,0.0,0.0
1500058928,0.0,0.0,0.0
1521697668,0.0,0.0,0.0
1312526055,0.0,0.0,0.0
1518699330,0.0,0.0,0.0
1220882042,0.0,0.0,0.0
1287190858,0.0,0.0,0.0
1288152415,0.0,0.0,0.0
1511309418,0.0,0.0,0.0
1518697966,0.0,0.0,0.0
1501439526,0.0,0.0,0.0
1242821096,0.0,0.0,1.0
1513346698,0.0,0.0,0.0
1515321714,0.0,0.0,0.0
1523159941,0.0,0.0,0.0
1204623173,0.0,1.0,0.0
1316029031,0.0,0.0,0.0
1520480036,0.0,0.0,0.0
1290554983,1.0,1.0,0.0
1515120808,0.0,0.0,0.0
1120040003,0.0,1.0,0.0
1510721670,0.0,0.0,0.0
1500209189,0.0,0.0,0.0
1522068845,0.0,0.0,0.0
1518641102,0.0,0.0,0.0
1160518383,0.0,0.0,0.0
1506468801,0.0,0.0,0.0
1500202804,0.0,0.0,0.0
1244550282,1.0,0.0,0.0
1505873825,0.0,0.0,0.0
1515419305,0.0,0.0,0.0
1505837358,0.0,0.0,0.0
1512572145,0.0,0.0,0.0
1256958609,0.0,0.0,0.0
1142137374,0.0,0.0,0.0
1169355059,0.0,0.0,0.0
1505176498,0.0,0.0,0.0
1511579017,0.0,1.0,0.0
1506327542,0.0,0.0,0.0
1117663887,0.0,0.0,0.0
1101457583,0.0,1.0,0.0
1506206271,0.0,0.0,0.0
1173505301,0.0,0.0,0.0
1145832659,0.0,0.0,0.0
1280714592,0.0,0.0,0.0
1520185810,0.0,0.0,0.0
1511002413,0.0,0.0,0.0
1506848151,0.0,0.0,0.0
1185784366,0.0,1.0,1.0
1519707059,0.0,0.0,0.0
1519625731,0.0,0.0,0.0
1506771721,1.0,1.0,0.0
1357986644,0.0,0.0,0.0
1152487967,0.0,0.0,0.0
1516644281,1.0,0.0,0.0
1155102287,0.0,1.0,0.0
1201724405,0.0,0.0,0.0
1507877894,0.0,0.0,0.0
1505798261,0.0,1.0,0.0
1509520292,0.0,0.0,0.0
1508147802,0.0,0.0,0.0
1190522524,0.0,0.0,0.0
1506881228,0.0,0.0,0.0
1237105174,0.0,0.0,0.0
1276204769,0.0,1.0,0.0
1501209403,0.0,1.0,0.0
1511625983,0.0,0.0,0.0
1335474560,0.0,0.0,0.0
1245495604,0.0,0.0,0.0
1518901863,0.0,1.0,0.0
1245001668,0.0,0.0,0.0
1522586202,0.0,0.0,0.0
1324712555,0.0,0.0,0.0
1522680064,0.0,0.0,0.0
1272349981,0.0,0.0,0.0
1500058123,0.0,0.0,0.0
1156936884,0.0,0.0,0.0
1511755531,0.0,0.0,0.0
1523784920,0.0,0.0,0.0
1103922207,0.0,0.0,0.0
1506099886,0.0,0.0,0.0
1516358139,0.0,0.0,0.0
1180616621,0.0,0.0,0.0
1521538239,0.0,0.0,0.0
1317098132,0.0,0.0,0.0
1502318180,0.0,0.0,0.0
1142853034,1.0,0.0,0.0
1506749933,0.0,0.0,0.0
1503298126,0.0,0.0,0.0
1240358095,0.0,0.0,0.0
1521591041,0.0,0.0,0.0
1147128083,0.0,0.0,0.0
1509743418,0.0,0.0,0.0
1513733313,0.0,0.0,0.0
1510120766,0.0,0.0,0.0
1502392526,0.0,0.0,0.0
1263002738,0.0,1.0,0.0
1511547297,0.0,0.0,0.0
1166688784,0.0,0.0,0.0
1290540103,0.0,0.0,0.0
1097126948,0.0,0.0,0.0
1501898155,0.0,0.0,0.0
1151525502,0.0,0.0,0.0
1184689365,0.0,0.0,0.0
1506160098,0.0,0.0,0.0
1510136944,0.0,0.0,0.0
1340978826,0.0,0.0,0.0
1293856897,0.0,1.0,0.0
1501306447,0.0,0.0,0.0
1511584392,0.0,0.0,0.0
1503328209,0.0,1.0,0.0
1142968898,0.0,0.0,0.0
1151579030,0.0,0.0,0.0
1511919605,0.0,0.0,0.0
1513026090,0.0,0.0,0.0
1512173772,0.0,0.0,0.0
1506947109,0.0,0.0,0.0
1521811520,0.0,0.0,0.0
1184880918,0.0,0.0,0.0
1334124083,0.0,0.0,0.0
1519655258,0.0,0.0,0.0
1261309500,0.0,0.0,0.0
1516836023,0.0,0.0,0.0
1281172309,0.0,1.0,1.0
1165256907,0.0,1.0,0.0
1245401435,0.0,1.0,0.0
1258380245,0.0,0.0,0.0
1523130701,0.0,0.0,0.0
1119754580,0.0,0.0,0.0
1296437274,1.0,0.0,0.0
1505477910,0.0,0.0,0.0
1520893550,0.0,0.0,0.0
1512514025,0.0,0.0,0.0
1503892874,0.0,0.0,0.0
1504025805,0.0,0.0,0.0
1519302910,0.0,1.0,0.0
1123596839,0.0,0.0,0.0
1224861884,0.0,0.0,0.0
1509510295,0.0,0.0,0.0
1519194819,1.0,0.0,0.0
1273985975,0.0,1.0,0.0
1341104510,0.0,1.0,0.0
1507052421,0.0,0.0,0.0
1313802266,0.0,0.0,0.0
1206936166,0.0,1.0,1.0
1515614585,0.0,0.0,0.0
1520225445,0.0,0.0,0.0
1279882449,0.0,1.0,0.0
1158152351,0.0,0.0,0.0
1509627668,0.0,0.0,0.0
1515471528,0.0,0.0,0.0
1176849841,0.0,0.0,0.0
1522854098,1.0,0.0,0.0
1298867063,0.0,0.0,0.0
1176832522,0.0,0.0,1.0
1308672733,0.0,0.0,0.0
1267484766,0.0,0.0,0.0
1072021178,0.0,1.0,0.0
1521662353,0.0,1.0,0.0
1266183479,0.0,0.0,0.0
1221895639,0.0,0.0,0.0
1513446743,0.0,0.0,0.0
1172942577,0.0,0.0,0.0
1516760780,0.0,0.0,0.0
1054487920,0.0,1.0,0.0
1108427142,0.0,0.0,0.0
1326087323,0.0,0.0,0.0
1501330867,0.0,0.0,0.0
1505996013,0.0,0.0,0.0
1516476949,0.0,0.0,0.0
1504434538,0.0,1.0,0.0
1512274703,0.0,0.0,0.0
1129819825,0.0,0.0,0.0
1127946422,0.0,0.0,0.0
1312305801,0.0,1.0,0.0
1517873040,0.0,0.0,0.0
1506629859,0.0,0.0,0.0
1272244101,0.0,0.0,0.0
1518878635,0.0,0.0,0.0
1507133649,1.0,0.0,0.0
1124489762,0.0,1.0,0.0
1523897078,0.0,0.0,0.0
1503793265,0.0,0.0,0.0
1510452619,0.0,0.0,0.0
1506402858,0.0,0.0,0.0
1519632557,1.0,0.0,0.0
1332180057,0.0,0.0,0.0
1154269798,0.0,0.0,0.0
1515913036,0.0,0.0,0.0
1228676912,0.0,0.0,0.0
1507622009,0.0,0.0,0.0
1231024361,0.0,0.0,0.0
1511787932,0.0,1.0,0.0
1506833753,0.0,0.0,0.0
1507603289,0.0,1.0,0.0
1507965128,0.0,0.0,0.0
1142235074,0.0,0.0,0.0
1161544728,0.0,0.0,0.0
1142233651,0.0,1.0,0.0
1510856308,0.0,1.0,0.0
1512372023,0.0,0.0,0.0
1220850246,0.0,1.0,0.0
1520033929,0.0,0.0,0.0
1286989845,0.0,1.0,0.0
1335505838,0.0,1.0,0.0
1212681088,0.0,1.0,0.0
1500196055,0.0,1.0,0.0
1174882875,0.0,0.0,0.0
1310163569,0.0,0.0,0.0
1248683378,0.0,1.0,1.0
1506096222,0.0,0.0,0.0
1237378465,0.0,1.0,0.0
1512839225,0.0,0.0,0.0
1213865927,0.0,0.0,1.0
1133531554,0.0,1.0,0.0
1521137534,0.0,0.0,0.0
1158164035,0.0,0.0,0.0
1503214600,0.0,0.0,0.0
1500243100,0.0,0.0,0.0
1501879107,0.0,0.0,0.0
1523084945,0.0,1.0,0.0
1523434829,0.0,0.0,0.0
1523955168,0.0,0.0,0.0
1502111461,0.0,0.0,0.0
1500043263,0.0,0.0,0.0
1501233812,0.0,0.0,0.0
1521944758,0.0,1.0,0.0
1517379312,0.0,0.0,0.0
1327949430,0.0,0.0,0.0
1113258650,0.0,1.0,0.0
1504527685,0.0,0.0,0.0
1148586959,0.0,0.0,0.0
1209578164,0.0,0.0,0.0
1176507522,0.0,0.0,0.0
1522051483,0.0,0.0,0.0
1503117313,0.0,0.0,0.0
1322230914,0.0,0.0,0.0
1521700776,0.0,1.0,0.0
1345477914,0.0,0.0,0.0
1317880609,0.0,0.0,0.0
1316614642,0.0,0.0,0.0
1501635289,0.0,1.0,0.0
1501392784,0.0,0.0,0.0
1208181322,0.0,0.0,0.0
1505746359,0.0,0.0,0.0
1514432243,0.0,0.0,0.0
1520548240,0.0,0.0,0.0
1506483852,0.0,1.0,0.0
1253770727,0.0,0.0,0.0
